시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,우편번호,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,임대세대수(공공),임대세대수(민간),관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,주택관리업자 사업자등록번호,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,청소관리-계약업체,음식물 처리방법,소독관리-관리방식,소독관리-계약업체,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리-관리방식,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애인),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,홈네트워크,긴급자동차 출입가능한 출입문,선택한출입문의 주차관제시스템,긴급전용번호판자동인식여부,긴급자동차 출입방법,긴급자동차 즉시통과,관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,차량보유대수(전체),차량보유대수(전기차),전기충전기설치여부(지상),전기충전기설치여부(지하),전기차전용주차면수(지상),전기차전용주차면수(지하),외부인개방여부(지상),외부인개방여부(지하),이용가능시작시간(지상),이용가능시작시간(지하),이용종료시작시간(지상),이용종료시작시간(지하),전기차충전시설(상세),전기차 충전시설 설치대수(지상),전기차 충전시설 설치대수(지하),입주편의시설
서울특별시,서초구,,방배동,A13783802,방배디오빌,주상복합,서울특별시 서초구 방배동 866-20 방배디오빌,6569.0,서울특별시 서초구 서초대로 17,분양,20050705.0,20090511,1,412.0,412.0,0.0,0,0.0,위탁관리,개별난방,복도식,대우건설,대가건설,우리관리(주),1148123107,위탁관리,4.0,위탁관리,6.0,한우리종합관리,위탁관리,4.0,,차량수거방식,위탁관리,,12,"도포식,분무식",철근콘크리트구조,1450,종합계약,상주선임,R형,부스타방식,위탁관리,2.0,1.0,0.0,0.0,0.0,0.0,451.0,14.0,437.0,17.0,무,후문,유,부,,가능,서울시 서초구 서초대로17,025915832,025915834,"관리사무소, 자전거보관소",22,22.0,4.0,450.0,1.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,서초구,,방배동,A13785301,방배래미안,아파트,서울특별시 서초구 방배동 2626 방배래미안,6760.0,서울특별시 서초구 방배선행길 2,분양,20031001.0,20090511,9,303.0,303.0,0.0,0,0.0,위탁관리,개별난방,계단식,삼성물산,방배제2구역주택재개발조합,우리관리(주),1148123107,위탁관리,4.0,위탁관리,4.0,에코그린티엠,위탁관리,5.0,하이리치자산관리,거점장비수거방식,위탁관리,블루써브,12,"도포식,분무식",철근콘크리트구조,1400,단일계약,상주선임,R형,부스타방식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,386.0,36.0,350.0,82.0,무,정문,무,,,가능,서울시 서초구 방배동 2626,025886991,025886992,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",10,10.0,3.0,450.0,15.0,미설치,설치,0.0,8.0,,입주민전용,,6시 0분,,14시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|8|에버온|,0.0,8.0,없음
서울특별시,서초구,,방배동,A13706302,방배래미안타워,아파트,서울특별시 서초구 방배동 485-3 방배래미안타워,6701.0,서울특별시 서초구 남부순환로 2183,분양,20050107.0,20090511,4,344.0,344.0,0.0,0,0.0,위탁관리,개별난방,혼합식,삼성물산,개나리아파트 주택조합,서림주택관리(주),1088138338,위탁관리,5.0,위탁관리,4.0,(유)탄천산업,위탁관리,5.0,(유)탄천산업,음식물쓰레기종량제,위탁관리,(유)탄천산업,12,"도포식,독이식",철근콘크리트구조,1700,단일계약,상주선임,R형,부스타방식,위탁관리,4.0,0.0,0.0,4.0,0.0,0.0,609.0,91.0,518.0,98.0,무,정문,무,,,가능,서울시 서초구 남부순환로 2183,025880286,025880287,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소, 기타",22,22.0,2.0,520.0,12.0,미설치,설치,0.0,13.0,,입주민전용,시 분,23시 59분,시 분,23시 59분,◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|13|클린일렉스|,0.0,13.0,없음
서울특별시,서초구,,방배동,A10023272,방배롯데캐슬로제,아파트,서울특별시 서초구 방배동 849-30 방배롯데캐슬로제,6586.0,서울특별시 서초구 방배로26길 41,분양,20090701.0,20230425,4,130.0,130.0,0.0,0,0.0,자치관리,개별난방,타워형,롯데건설(주),한국자산신탁(주), , ,자치관리,4.0,위탁관리,8.0,에스텍시스템,자치관리,5.0,,기타,위탁관리,플러스에코(주),12,"도포식,분무식",철근콘크리트구조,2550,단일계약,상주선임,R형,부스타방식,위탁관리,7.0,0.0,0.0,7.0,0.0,0.0,388.0,42.0,346.0,115.0,유,정문,유,부,,가능,서울시 서초구 방배로 26길 41 방배롯데캐슬로제생활지원센터,025340974,025340976,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",12,12.0,0.0,8.0,11.0,미설치,설치,0.0,8.0,,입주민전용,시 분,0시 0분,시 분,0시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|8|차지비|,0.0,8.0,있음
서울특별시,서초구,,방배동,A13771001,방배롯데캐슬아르떼,아파트,서울특별시 서초구 방배동 424-28 방배롯데캐슬아르떼,6676.0,서울특별시 서초구 방배천로18길 11,혼합,20131120.0,20131213,11,744.0,683.0,61.0,61,0.0,위탁관리,개별난방,계단식,롯데건설,방배2-6구역 주택재건축 정비사업조합,율산개발 유한회사,1288114567,위탁관리,13.0,자치관리(직영),4.0,율산개발 유한회사,자치관리(직영),11.0,,거점장비수거방식,위탁관리,동진엠엔에스,12,분무식,철근콘크리트구조,5595,종합계약,상주선임,R형,부스타방식,위탁관리,0.0,0.0,22.0,0.0,0.0,0.0,1170.0,6.0,1164.0,246.0,유,정문,유,부,긴급자동차가 출입가능하도록 사전에 차량번호를 출입가능차량명부에 등록하는 경우,가능,서울시서초구방배천로18길11,0234864967,0234861800,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",18,18.0,3.0,1212.0,8.0,미설치,설치,0.0,6.0,,입주민전용,,0시 0분,,0시 0분,◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|6|한전|,0.0,6.0,없음
서울특별시,서초구,,방배동,A13784401,방배브라운가,아파트,서울특별시 서초구 방배동 930-1 방배브라운가,6681.0,서울특별시 서초구 방배로19길 67,분양,20060526.0,20090511,2,161.0,161.0,0.0,0,0.0,위탁관리,개별난방,계단식,흥화공업(주),흥화공업(주),한빛관리,1088526655,위탁관리,3.0,위탁관리,4.0,(주) 승 학,위탁관리,2.0,태인,음식물쓰레기종량제,위탁관리,태인,12,"도포식,분무식",철근콘크리트구조,600,종합계약,위탁선임,P형,부스타방식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,218.0,65.0,153.0,43.0,유,정문,유,부,긴급자동차 운전자에게 출입가능한 카드(RFID) 또는 리모컨을 사전에 지급하는 경우,가능,"서울 서초구 방배로 19길 67(방배동,방배브라운아파트)",025860690,025860680,"관리사무소, 노인정, 어린이놀이터",13,13.0,1.0,245.0,1.0,미설치,설치,0.0,5.0,,입주민전용,시 분,9시 0분,시 분,9시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|5|성원이앤씨|,0.0,5.0,없음
서울특별시,서초구,,방배동,A13771601,방배서리풀e편한세상,아파트,서울특별시 서초구 방배동 906-13 방배서리풀e편한세상,6666.0,서울특별시 서초구 효령로33길 50,분양,20100203.0,20100916,9,496.0,496.0,0.0,0,0.0,위탁관리,개별난방,혼합식,대림산업(주),방배서리풀 재건축조합,우리관리(주),1148123107,위탁관리,6.0,위탁관리,6.0,(주)홈스웰,위탁관리,9.0,(주)홈스웰,음식물쓰레기종량제,위탁관리,(주)블루써브,4,분무식,철근콘크리트구조,2500,종합계약,상주선임,R형,부스타방식,위탁관리,26.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,937.0,208.0,유,GATE2,유,여,,가능,서울 서초구 효령로 33길 50 방배서리풀이편한세상아파트 관리사무소,025210709,025210719,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",15,15.0,4.0,5.0,19.0,미설치,설치,0.0,19.0,,입주민전용,시 분,0시 0분,시 분,23시 0분,◆1◆|지하|벽부형충전기|직접입력|완속|19|파워큐브코리아|,0.0,19.0,없음
서울특별시,서초구,,방배동,A13784907,방배신동아,아파트,서울특별시 서초구 방배동 988-1 방배신동아,6704.0,서울특별시 서초구 효령로 164,분양,19811230.0,20090511,6,493.0,493.0,0.0,0,0.0,자치관리,중앙난방,혼합식,신동아건설(주),신동아건설(주), , ,자치관리,7.0,위탁관리(직영+위탁),23.0,(주)경진이앤지,위탁관리,7.0,엘림에스(주),음식물쓰레기종량제,위탁관리,(주)동진엠엔에스,12,분무식,철근콘크리트구조,1450,단일계약,상주선임,P형,고가수조식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,528.0,528.0,0.0,27.0,무,정문,무,,,가능,서울 서초구 효령로 164 (방배동),025820093,025828393,"관리사무소, 노인정, 어린이놀이터",15,15.0,0.0,675.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,서초구,,방배동,A13782602,방배신삼호,아파트,서울특별시 서초구 방배동 725 방배신삼호,6574.0,서울특별시 서초구 방배로 270,분양,19830531.0,20090819,6,481.0,481.0,0.0,0,0.0,자치관리,지역난방,혼합식,삼호주택,삼호주택, , ,자치관리,7.0,자치관리,36.0,,위탁관리,3.0,듀델코리아,음식물쓰레기종량제,위탁관리,대양디아이,12,"도포식,분무식,독이식",철근콘크리트구조,1750,종합계약,상주선임,P형,부스타방식,위탁관리,17.0,0.0,0.0,0.0,0.0,0.0,481.0,481.0,0.0,60.0,무,정문,무,,,가능,"서울시 서초구 방배로 270 (방배동, 신삼호아파트)",025936434,025930902,"관리사무소, 노인정, 어린이놀이터",13,13.0,0.0,10.0,10.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,서초구,,방배동,A10021518,방배아이파크아파트,아파트,서울특별시 서초구 방배동 3277- 방배아이파크아파트,,,분양,20060605.0,20241119,2,138.0,138.0,0.0,0,0.0,위탁관리,개별난방,계단식,현대I'PARK,현대개발,(주)현대개발,2178112985,위탁관리,7.0,위탁관리,,현대개발(주),위탁관리,2.0,현대개발(주),음식물쓰레기종량제,위탁관리,(주)라이프티엠,7,"도포식,분무식",철골철근콘크리트구조,860,종합계약,위탁선임,R형,압력탱크식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,261.0,8.0,253.0,64.0,유,정문,유,여,,가능,서울 서초구 동광로 3길 18 방배아이파크아파트,025320127,,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",15,,2.0,253.0,4.0,미설치,설치,5.0,5.0,,입주민전용,,0시 1분,,24시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|5|(주)에버온|,0.0,5.0,있음
서울특별시,서초구,,방배동,A13706001,방배아크로리버,주상복합,서울특별시 서초구 방배동 752-36 방배아크로리버,6551.0,서울특별시 서초구 방배중앙로 207-10,분양,20041124.0,20090511,4,222.0,222.0,0.0,0,0.0,자치관리,개별난방,계단식,대림산업(주),CIT산업개발(주), , ,자치관리,6.0,자치관리,4.0,자치관리 직영,자치관리,5.0,,음식물쓰레기종량제,위탁관리,지산아이앤씨,12,분무식,철근콘크리트구조,3800,종합계약,상주선임,R형,부스타방식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,503.0,11.0,492.0,120.0,유,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울시 서초구 방배중앙로 207-10,025937324,025937326,"관리사무소, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",25,25.0,4.0,511.0,11.0,미설치,설치,0.0,11.0,,입주민전용,,0시 0분,,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|11|GS커넥트|,0.0,11.0,없음
서울특별시,서초구,,방배동,A10024857,방배아크로타워아파트,주상복합,서울특별시 서초구 방배동 923-6 방배아크로타워아파트,6683.0,서울특별시 서초구 방배로13길 18,분양,20070419.0,20200617,1,116.0,116.0,0.0,0,0.0,자치관리,개별난방,복도식,대림산업,대림산업, , ,자치관리,1.0,위탁관리,2.0,인앤인주택관리,위탁관리,1.0,크리나,음식물쓰레기종량제,위탁관리,차지비,12,-,철골철근콘크리트구조,700,종합계약,위탁선임,R형,부스타방식,위탁관리,1.0,0.0,1.0,0.0,0.0,0.0,123.0,0.0,123.0,59.0,유,정문,유,여,,가능,서울시 서초구 방배로 13길 18,025812322,025811432,"관리사무소, 어린이놀이터, 자전거보관소",10,10.0,4.0,123.0,5.0,미설치,설치,0.0,7.0,,,시 분,0시 0분,시 분,24시 0분,◆1◆|지하|벽부형충전기|AC3상 7핀|완속|3|차지비|,0.0,3.0,없음
서울특별시,서초구,,방배동,A10025927,방배아트자이,아파트,"서울특별시 서초구 방배동 3278,서울특별시 서초구 방배동 992-1 방배아트자이",,서울특별시 서초구 명달로9길 57,혼합,20181029.0,20181128,5,357.0,316.0,41.0,41,0.0,위탁관리,지역난방,계단식,GS건설,방배3구역주택재건축정비사업조합,(주)타워피엠씨,2208648320,위탁관리,7.0,위탁관리,4.0,씨앤비,위탁관리,5.0,듀델코리아,음식물쓰레기종량제,위탁관리,티에이치서비스,12,"분무식,기구부착식",철근콘크리트구조,2550,종합계약,상주선임,GR형,부스타방식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,570.0,188.0,유,지상주차장,무,,,가능,서울시 서초구 명달로 9길 57,0234873741,0234873742,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",15,15.0,4.0,619.0,24.0,미설치,설치,0.0,13.0,,입주민전용,시 분,0시 1분,시 분,23시 59분,"◆1◆|지하|벽부형충전기|AC단상 5핀|완속|3|관리사무소|,◆2◆|지하|벽부형충전기|AC단상 5핀|완속|8|플러그링크|,◆3◆|지하|스탠드형충전기|DC콤보 7핀|급속|2|관리사무소|",0.0,13.0,없음
서울특별시,서초구,,방배동,A13785302,방배우성,아파트,서울특별시 서초구 방배동 2525 방배우성,6760.0,서울특별시 서초구 방배선행길 1,분양,19910506.0,20090511,9,468.0,468.0,0.0,0,0.0,위탁관리,개별난방,혼합식,우성건설,우성건설,율산개발 유한회사,1288114567,위탁관리,4.0,위탁관리,16.0,삼우안전(유),위탁관리,5.0,효명관리,음식물쓰레기종량제,위탁관리,그린앤크린,12,분무식,철근콘크리트구조,1560,단일계약,상주선임,P형,부스타방식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,332.0,306.0,26.0,27.0,무,정문,무,,,가능,서울특별시 서초구 방배선행길1,025870912,025977131,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",12,12.0,1.0,0.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,서초구,,방배동,A13785005,"방배임광1,2차",아파트,"서울특별시 서초구 방배동 1015 방배임광1,2차",6715.0,서울특별시 서초구 방배로 14,분양,19851113.0,20090511,6,418.0,418.0,0.0,0,0.0,자치관리,중앙난방,혼합식,임광토건,임광토건,자치,1148264901,자치관리,7.0,위탁관리,15.0,(주)가온종합관리,위탁관리,6.0,(주)인성종합관리,차량수거방식,위탁관리,(주)THE자람,12,"도포식,분무식,기구부착식",철근콘크리트구조,1200,종합계약,상주선임,P형,고가수조식,위탁관리,15.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,0.0,54.0,무,정문,무,,,가능,"서울시 서초구 방배로14 (방배동) 임광1,2차아파트관리사무소",025872322,025872318,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",11,11.0,1.0,526.0,5.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,서초구,,방배동,A13785001,방배임광3차,아파트,"서울특별시 서초구 방배동 1010-1,서울특별시 서초구 방배동 1011-1 방배임광3차",6715.0,"서울특별시 서초구 방배로2길 24-5,서울특별시 서초구 방배로2길 24-6",분양,19880414.0,20090511,4,316.0,316.0,0.0,0,0.0,자치관리,중앙난방,타워형,임광토건주식회사,임광토건주식회사, , ,자치관리,6.0,자치관리,16.0,,자치관리,2.0,,음식물쓰레기종량제,위탁관리,삼정환경개발(주),12,"도포식,분무식",철골콘크리트구조,1000,단일계약,위탁선임,P형,고가수조식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,142.0,88.0,54.0,31.0,무,정문,무,,,가능,서울시 서초구 방배로2길 24-5 방배임광3차아파트,025235090,025857396,"관리사무소, 노인정, 어린이놀이터",10,10.0,1.0,0.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,서초구,,방배동,A10027016,방배자이아파트,아파트,서울특별시 서초구 방배동 888-53 방배자이아파트,6663.0,서울특별시 서초구 방배로18길 67,분양,20031101.0,20170523,3,136.0,136.0,0.0,0,0.0,위탁관리,개별난방,계단식,LG건설,한국토지신탁,세화종합관리(주),2158155635,위탁관리,4.0,위탁관리,4.0,피누스,위탁관리,2.0,(주)피누스,음식물쓰레기종량제,위탁관리,(주)더자람,12,도포식,철근콘크리트구조,1050,단일계약,상주선임,P형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,392.0,378.0,14.0,75.0,무,정문,유,여,,가능,서울시  서초구 방배로18길 67,025875633,025875634,"관리사무소, 어린이놀이터, 자전거보관소",13,13.0,2.0,350.0,15.0,미설치,설치,0.0,8.0,입주민전용,입주민전용,시 분,23시 59분,시 분,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|8|파워큐브|,0.0,8.0,없음
서울특별시,서초구,,방배동,A13770801,방배한신트리플,주상복합,서울특별시 서초구 방배동 816-1 방배한신트리플,6562.0,서울특별시 서초구 방배로33길 29,분양,20040227.0,20090722,1,163.0,163.0,0.0,0,0.0,위탁관리,개별난방,혼합식,한신공영,한신공영,율산개발(주),1288114567,위탁관리,3.0,자치관리,2.0,,자치관리(직영),1.0,,음식물쓰레기종량제,자치관리,,2,분무식,철골철근콘크리트구조,800,단일계약,위탁선임,P형,부스타방식,위탁관리,1.0,0.0,0.0,1.0,0.0,0.0,163.0,13.0,150.0,23.0,무,지하주차장,유,여,,가능,서초구 방배로 33길 29(방배4동 816-1번지),025371057,025371055,관리사무소,12,12.0,4.0,132.0,10.0,미설치,설치,0.0,0.0,,입주민전용,,23시 59분,,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|4|케이차저(클린일렉스|,0.0,4.0,없음
서울특별시,서초구,,방배동,A13782804,삼호,아파트,"서울특별시 서초구 방배동 759-2,서울특별시 서초구 방배동 758-4,서울특별시 서초구 방배동 770-1,서울특별시 서초구 방배동 770-1,서울특별시 서초구 방배동 760-1,서울특별시 서초구 방배동 757-3,서울특별시 서초구 방배동 759-3 삼호",6552.0,"서울특별시 서초구 방배로45길 2,서울특별시 서초구 방배로43길 5,서울특별시 서초구 방배로43길 2,서울특별시 서초구 방배로43길 30,서울특별시 서초구 방배로43길 21,서울특별시 서초구 방배로45길 27",분양,19751128.0,20090511,12,899.0,899.0,0.0,0,0.0,자치관리,지역난방,혼합식,(주)삼호주택,(주)삼호주택, , ,자치관리,15.0,자치관리,27.0,,자치관리(직영),10.0,,음식물쓰레기종량제,위탁관리,(주)에스엔산업,6,분무식,철근콘크리트구조,23,종합계약,상주선임,P형,고가수조식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,555.0,555.0,0.0,12.0,무,정문,무,,,가능,서울시 서초구 방배본동 758-4 관리사무소,025965535,025965537,"관리사무소, 어린이놀이터, 기타",12,12.0,1.0,1080.0,2.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
